"","ln_Hg_fish","DOC","soil_drywt","sulfide","sulfate","MeHg_soil","MeHg_water","Hg_soil","MeHg_peri","TN","TP"
"230",4.86753445,2.83321334405622,4.37948184932755,-1.55116900431012,1.33500106673234,-0.0184543376273389,-1.34707364796661,5.44005879974222,0.773605584435227,-0.527632742082372,1.50407739677627
"231",5.010635294,2.94443897916644,4.36159041642134,-2.43041846450393,1.30833281965018,-1.3743232219907,-2.12026353620009,5.07517381523383,NA,-0.427710717055484,1.3609765531356
"232",5.135798437,2.484906649788,4.46216920393801,-2.37515578582888,-1.6094379124341,-0.972552681187939,-2.30258509299405,5.4380793089232,0.417972643093668,0.031498667059371,1.77495235091167
"233",5.345298811,2.56494935746154,4.4653940641374,-1.86433016206289,0,-1.16397186998336,-1.17118298150295,5.4380793089232,1.09804649797207,-0.415515443961666,1.7404661748405
"234",3.702625083,2.77258872223978,4.46390611598391,-0.869884359059999,1.43508452528932,-1.71479842809193,-0.713349887877465,4.86753445045558,0.447026100542186,-0.175544572514931,1.91692261218206
"235",2.602632292,2.77258872223978,4.48171259506632,-1.76026080216868,1.80828877117927,-0.916290731874155,-1.66073120682165,4.45740491441303,-0.601817494237058,-0.378336440719912,1.87180217690159
"236",3.583290394,3.09104245335832,2.91278798093474,-1.23443201181064,3.43398720448515,-0.617679405642918,-1.71479842809193,3.34147422438361,NA,-0.339677367570161,2.10413415427021
"237",3.733107424,3.17805383034795,3.34868525883999,0.0295588022415444,3.52636052461616,-2.37882193882291,-2.78062089393705,3.9905694667139,-3.2188758248682,-0.253602758798918,2.23001440015921
"238",4.183650964,2.77258872223978,4.36061649449342,-2.33304430047875,-0.562118918153541,-0.306719714503799,-1.77195684193188,4.86753445045558,NA,-0.487760350834995,2.17475172148416
"239",4.481325592,2.94443897916644,4.41520313671876,-1.55589714550607,0.641853886172395,0.240130137285308,-1.96611285637283,4.56840210076251,1.56923304536819,-0.432322562278047,1.97408102602201
"240",4.552762091,2.94443897916644,4.39932816600217,-2.02495335639577,1.48160454092422,0.262364264467491,-1.46967597005894,4.78749174278205,1.46735709500515,-0.2484613592985,2.28238238567653
"241",4.559268509,2.70805020110221,4.45322423317977,-2.05572501506252,0.182321556793955,0.573245653860205,-2.30258509299405,5.24947768432761,0.425821387339581,-0.494460269679726,2.45100509811232
"242",4.787491743,2.77258872223978,3.93921611764976,-2.57702193869581,0.693147180559945,0.239006257894183,-1.34707364796661,4.60154128107023,1.44051778076951,-0.436955775199535,2.05412373369555
"243",4.787491743,3.46573590279973,4.48672856068415,1.7404661748405,3.98898404656427,-1.83676418665025,-0.49429632181478,5.13418715139116,1.07040853778964,0.0953101798043249,1.90210752639692
"244",4.86753445,2.99573227355399,-4.60517018598809,-1.35479569406052,2.63905732961526,-0.878313298484498,-1.66073120682165,4.54528244725662,NA,-0.3147107448397,2.02814824729229
"245",5.192956851,2.63905732961526,4.41765764668718,-1.87080267656851,0.741937344729377,-0.287182244053476,-1.96611285637283,5.01063529409626,-0.148515381986502,-0.455706324544911,1.79175946922805
"246",5.298317367,2.63905732961526,4.30522448152939,-1.65548185093551,0.405465108108164,-0.378078406860227,-1.89711998488588,4.78749174278205,0.120017172779103,-0.450985623409974,1.82454929205105
"247",3.155124563,2.94443897916644,4.56692803528636,-2.95651156040071,-3.47376807449699,0.985130939601921,-2.04022082852655,5.24702407216049,NA,-0.507497833673316,2.17475172148416
"248",4.081892267,3.36729582998647,4.47584955678584,1.48727027845989,3.58351893845611,-2.58487641501884,-0.941608539858445,5.7037824746562,NA,0.0953101798043249,2.34180580614733
"249",4.210421725,2.89037175789616,3.0248125652111,0.0861776962410524,1.77495235091167,-1.77195684193188,-1.34707364796661,4.60517018598809,0.555063871665929,-0.019182819416774,2.09186406167839
"250",4.236371304,2.94443897916644,4.44719500682771,-1.33560124680437,1.96009478404727,-1.60240936067489,-0.967584026261706,5.01063529409626,NA,0,2.05412373369555
"251",4.380261732,2.77258872223978,4.5392128164143,-1.08175517160169,0.182321556793955,1.23840453174362,-0.430782916092454,5.07733811956162,NA,-0.63487827243597,2.42480272571829
"252",4.480564833,2.83321334405622,4.53693452760007,-2.39689577246529,-1.20397280432594,2.46986711160137,-1.51412773262978,4.9416424226093,NA,-0.0998203352822109,2.50143595173921
"253",4.576864992,2.70805020110221,4.54831575065964,-2.3859667019331,-1.46967597005894,1.87878435145982,-0.562118918153541,5.01063529409626,NA,-0.558616287602339,2.29253475714054
"254",4.577564425,2.77258872223978,4.43689951595769,-2.14558134418438,0.0953101798043249,0.347929815729008,-2.20727491318972,4.9416424226093,NA,-0.463624022281697,2.04122032885964
"255",4.787491743,3.58351893845611,4.47767643293769,2.17133680638409,4.47733681447821,0.76825811083298,-0.105360515657826,5.85793315448346,1.53093385063766,0.131028262406404,2.18605127673809
"256",4.941642423,3.71357206670431,4.42871357588161,2.37954613413017,4.49980967033027,-0.356674943938732,0.405465108108164,5.48063892334199,1.01268610627813,0.231111720963387,2.24070968927596
"257",2.341093992,3.80666248977032,4.44520212484572,1.68082790852077,4.58496747867057,-0.626798833146402,-1.71479842809193,4.86753445045558,-0.626848740862945,0.46373401623214,2.55722731136763
"258",1.568615918,3.58351893845611,4.44140232548881,2.12226153886276,2.484906649788,-1.95646247148906,-1.34707364796661,4.70048036579242,NA,0.048790164169432,3.74242022104197
"259",2.066820555,3.09104245335832,4.35945702897125,0,2.63905732961526,-1.81011773571569,-2.12026353620009,4.78856778697212,-1.86098664816285,-0.325730140089311,2.07944154167984
"260",4.43498117,2.94443897916644,4.5476412820075,-1.66600826392249,-1.17118298150295,0.812103419743857,-0.941608539858445,5.48007396294858,NA,0.0506931143155182,2.06686275947298
"261",4.700480366,3.73766961828337,4.37781192286615,2.03077636969855,4.50755735712109,-0.082002049013068,0.0953101798043249,5.4380793089232,0.405093318336245,0.182321556793955,1.85629799036563
"262",5.135496499,2.484906649788,4.28410329081598,-2.06356819252355,0.0953101798043249,-0.39882126588643,-1.71479842809193,5.19295685089021,1.08132062145145,-0.298406035814757,1.7404661748405
"263",3.748408839,2.77258872223978,4.5490336720188,-2.61729583783375,-1.83258146374831,-0.0484351931790893,-1.6094379124341,5.52146091786225,NA,0.22314355131421,2.19722457733622
"264",3.55988486,3.3322045101752,4.49521693484807,0.86288995514704,3.09104245335832,0.268243569739198,-0.0202027073175195,5.19295685089021,NA,-0.189950583958446,2.85070650150373
"265",5.010635294,3.2188758248682,4.33998264447198,-1.74869997976761,3.46573590279973,0.606104592537802,-0.63487827243597,4.9416424226093,NA,-0.146182510178081,2.14006616349627
"266",4.503506653,2.94443897916644,4.4868837600896,-1.43129172705063,-0.430782916092454,-0.298822994697686,-0.673344553263766,5.39362754635236,NA,-0.891598119283784,2.14006616349627
"267",2.87170154,2.39789527279837,4.50549687183145,-3.10109278921182,-3.03655426807425,-0.60923427086614,-2.31263542884755,5.56249617911154,0.92687108323262,-1.34707364796661,2.66722820658195
"268",4.284389716,2.56494935746154,4.49395007203321,-2.12026353620009,-1.6094379124341,0,-1.46967597005894,5.39362754635236,1.44246673224335,-1.42711635564015,2.82731362192903
"269",4.579810874,2.77258872223978,4.21845710878705,-1.37832619147071,0.741937344729377,-0.0600952041077244,-1.77195684193188,4.60517018598809,0.383511832705349,-1.10866262452161,2.87919845729804
"270",4.700480366,2.70805020110221,4.48606714028916,-2.24431618487007,-0.139262067333508,0.357660011300528,-1.10866262452161,5.63478960316925,1.1230864221091,-1.20397280432594,2.99071973173045
"271",4.700480366,2.63905732961526,4.49911797405243,-2.44184716032755,-1.10866262452161,-0.138944271858828,-1.04982212449868,5.39362754635236,NA,-1.20397280432594,2.72785282839839
"272",4.787491743,2.63905732961526,4.48250768540681,-2.67364877438488,-2.45340798272863,-0.174353387144778,-1.89711998488588,5.66988092298052,0.666807600487892,-1.51412773262978,2.62466859216316
"273",5.560681631,2.56494935746154,4.48352320842621,-2.47693848013882,0.916290731874155,0.1447317203713,-0.63487827243597,5.39362754635236,1.24915548993352,-1.6094379124341,2.7408400239252
"274",4.940706369,3.17805383034795,4.36462794192032,-1.2623083813389,3.52636052461616,-0.0251684745197022,-0.967584026261706,5.01063529409626,1.23266598211981,-0.713349887877465,3.02042488614436
"275",4.384920077,2.39789527279837,3.56999870647339,-1.8773173575897,-3.9633162998157,-2.32096813038495,-2.20727491318972,4.51835560319685,0.507896654319788,-1.07880966137193,2.50143595173921
"276",2.971627014,2.89037175789616,4.40524488837015,-0.667479433811368,1.93152141160321,-2.19253562666765,-1.27296567581289,4.70048036579242,NA,-0.967584026261706,2.92316158071916
"277",3.978427136,2.63905732961526,4.49415115385753,-2.56394985712845,-3.17008566069877,-0.404412570220558,-2.60369018577797,5.66988092298052,-0.793421530493422,-1.20397280432594,2.80336038090653
"278",4.183072273,2.63905732961526,3.88505798656224,-2.91877123241786,-0.371063681390832,-0.640543356691414,-1.96611285637283,5.07517381523383,0.500606422746479,-1.23787435600162,1.84054963339749
"279",4.605170186,1.93152141160321,3.13381515796951,-3.54045944899566,-1.56064774826467,-0.893293089080188,-2.12026353620009,4.33776068215747,-0.508424171229372,-1.14256417619729,2.57261223020711
"280",4.389670962,2.70805020110221,4.15092803334193,-2.04022082852655,1.28093384546206,-0.50964229584139,-1.20397280432594,5.34710753071747,1.3795599457628,-1.13943428318836,2.92316158071916
"281",4.341584952,2.89037175789616,3.43399790926656,-3.61191841297781,1.06471073699243,-0.488070535745178,-1.96611285637283,4.70462311275406,-0.821017055008782,-0.843970070294529,2.90142159408275
"282",3.17805383,1.52605630349505,2.92732583740165,-3.61191841297781,-3.54045944899566,-0.998664900082512,-2.39689577246529,3.88962021541687,-1.75734436144489,-1.89711998488588,2.70136121295141
"283",5.560681631,2.94443897916644,4.20292209427928,-2.14558134418438,1.90210752639692,-0.357193586982215,-1.27296567581289,5.34710753071747,0.591019508627065,-1.04982212449868,2.98568193770049
"284",4.941642423,2.99573227355399,4.24815686151941,-2.64507540194082,1.56861591791385,-0.677186136430074,-1.30933331998376,4.9416424226093,1.10202611758426,-1.02165124753198,3.01062088604774
"285",4.409257436,2.06686275947298,2.40262597264456,-2.90042209374967,0.470003629245736,-0.871383420038168,-2.30258509299405,2.84578351735102,-0.421531735909569,-0.95711272639441,2.71469474382088
"286",3.903245235,2.89037175789616,4.54287999412964,-3.24419363285249,-2.91877123241786,0.570553845818531,-1.89711998488588,5.19295685089021,NA,-1.04982212449868,2.09186406167839
"287",4.385409052,2.28238238567653,3.19011984071396,-3.77226106305299,-2.04022082852655,-0.450093442244112,-2.46510402249182,4.60517018598809,-1.28361876182634,-0.342490308946776,1.80828877117927
"288",4.595329623,2.99573227355399,4.53811224620568,-1.93102153656156,-1.13943428318836,-0.256261507925537,-1.04982212449868,5.4380793089232,NA,-0.138457793147567,1.98787434815435
"289",5.075173815,2.39789527279837,3.93029071416283,-2.52572864430826,-2.84731226843572,-0.240423495802049,-1.66073120682165,5.07517381523383,0.890322026974216,-0.083381608939051,1.70474809223843
"290",5.135798437,2.77258872223978,-4.60517018598809,-1.8773173575897,0.955511445027436,0.234429283191702,-1.51412773262978,5.2464027328534,1.63802353371582,-0.186691089311897,1.88706964903238
"291",4.454149821,3.13549421592915,4.49625228756284,0.741937344729377,1.6094379124341,-0.776528789498996,1.02961941718116,5.4380793089232,NA,-0.17197526473981,2.2512917986065
"292",3.723948911,2.99573227355399,4.25461714107074,-1.09661428600544,2.77258872223978,0.428502987830094,-1.66073120682165,5.19295685089021,NA,-0.100925918589961,2.50959926237837
"293",4.700480366,2.484906649788,3.60636740395556,-1.89711998488588,-0.139262067333508,0.0309110991262991,-2.52572864430826,4.60517018598809,0.223540801999707,-1.01887732064926,1.68639895357023
"294",4.700480366,3.17805383034795,4.50645709902711,2.19999850421894,3.13549421592915,-1.89684558253765,-0.301105092783922,5.07517381523383,NA,-0.412489723045129,2.35137525716348
"295",2.232484451,3.49650756146648,4.02831564512937,-1.05268335677971,3.97029191355212,-0.540219452233123,-1.6094379124341,4.78749174278205,NA,-0.134674903326602,4.55176940926098
"296",3.218875825,2.4423470353692,4.3945726038424,-3.69829504196763,-2.99573227355399,-1.38629436111989,-2.81341071676004,3.97029191355212,0.78845736036427,-0.579818495252942,1.87180217690159
"297",3.871201011,2.21920348405499,4.47745044438572,-3.69829504196763,-0.82098055206983,-2.12026353620009,-2.7333680090865,2.94443897916644,-1.42711635564015,-0.867500567704723,1.58923520511658
"298",3.891820298,2.27212588550934,4.3945726038424,-3.69829504196763,-3.81671282562382,0.336472236621213,-2.81341071676004,3.89182029811063,0.182321556793955,-0.843970070294529,1.82454929205105
